color,id,name,slug
#46a546,3,PREVENTIVE resistance (precautionary phase),fracking-opposition-tunisia
#46a546,3,PREVENTIVE resistance (precautionary phase),national-park-sjeverni-velebit-croatia
#ffc40d,2,LATENT (no visible resistance),myanmar-ayeyarwady-integrated-river-basin-management-project-airbmp
#999999,1,UNKNOWN,chevron-activities-degrade-izombe-community-nigeria
#ee2c2c,4,In REACTION to the implementation (during construction or operation),chevron-shale-gas-romania
#46a546,3,PREVENTIVE resistance (precautionary phase),shells-drilling-for-oil-in-the-arctic
#999999,1,UNKNOWN,gas-flaring-in-ebocha-nigeria
#46a546,3,PREVENTIVE resistance (precautionary phase),begendik-thermal-power-plant-turkey
#46a546,3,PREVENTIVE resistance (precautionary phase),self-organised-park-navarinou-and-zoodochou-pigis-str
#46a546,3,PREVENTIVE resistance (precautionary phase),belcoo-comunity-fracking-bloackade
#ee2c2c,4,In REACTION to the implementation (during construction or operation),land-conflicts-in-indigenous-territories-in-southern-costa-rica
#ee2c2c,4,In REACTION to the implementation (during construction or operation),deforestacion-en-loreto-y-ucayali-por-grupo-melka
#ee2c2c,4,In REACTION to the implementation (during construction or operation),socotra-island-military-takeover-by-uae-amid-climate-change-woes
#46a546,3,PREVENTIVE resistance (precautionary phase),deforestation-in-the-sacred-forest-of-massaha-gabon
#ee2c2c,4,In REACTION to the implementation (during construction or operation),wind-farm-cdm-project-in-kalpavalli-community
#46a546,3,PREVENTIVE resistance (precautionary phase),kylylahti-mine
#ee2c2c,4,In REACTION to the implementation (during construction or operation),tilaiya-ultra-mega-power-project-india
#46a546,3,PREVENTIVE resistance (precautionary phase),protest-against-commercial-shrimp-farming-in-rujifi-delhi-tanzania
#ee2c2c,4,In REACTION to the implementation (during construction or operation),protests-in-bandung-indonesia-against-plan-for-multiple-incinerators
#ee2c2c,4,In REACTION to the implementation (during construction or operation),contaminacion-ambiental-en-la-huaca-por-quema-de-cana-peru
#ee2c2c,4,In REACTION to the implementation (during construction or operation),mulanje-massif-rare-earth-mineral-exploration-malawi
#46a546,3,PREVENTIVE resistance (precautionary phase),portezuelo-del-viento
#ee2c2c,4,In REACTION to the implementation (during construction or operation),see-garden-varna-grab-bulgaria
#999999,1,UNKNOWN,principle-capital-holdings-biofuel-project-in-dombe-mozambique
#ee2c2c,4,In REACTION to the implementation (during construction or operation),zama-zama-diamond-mining-in-kimberley-south-africa
#46a546,3,PREVENTIVE resistance (precautionary phase),castilla-thermal-power-station-chile
#ee2c2c,4,In REACTION to the implementation (during construction or operation),yanacocha-mine-peru
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ban-chaung-coal-mine-karen-state-myanmar
#46a546,3,PREVENTIVE resistance (precautionary phase),proyecto-hidroelectrico-veracruz-mexico
#7a43b6,5,Mobilization for reparations once impacts have been felt,2014-hazelwood-open-cut-coal-mine-fire
#46a546,3,PREVENTIVE resistance (precautionary phase),sakhon-nakhon-potash-mine
#46a546,3,PREVENTIVE resistance (precautionary phase),iron-ore-mining-and-mineroduct-grao-mogol-minas-gerais-brazil
#46a546,3,PREVENTIVE resistance (precautionary phase),controversy-over-construction-of-the-xiaonanhai-dam-along-the-yangtze-river-in-chongqing-china
#ee2c2c,4,In REACTION to the implementation (during construction or operation),taiji-wakayama-prefecture-dolphin-hunting-conflicts-with-anti-whaling-organizations-like-sea-shepard
#7a43b6,5,Mobilization for reparations once impacts have been felt,ban-of-rat-hole-mining-in-jaintia-hills-meghalaya
#ee2c2c,4,In REACTION to the implementation (during construction or operation),oil-spill-in-egbebiri-community-nigeria
#46a546,3,PREVENTIVE resistance (precautionary phase),lloyds-steel-iron-ore-mine-gadchiroli-maharashtra
#46a546,3,PREVENTIVE resistance (precautionary phase),ffos-y-fran-opencast-coal-mine-south-wales
#7a43b6,5,Mobilization for reparations once impacts have been felt,vaike-oismae-park-housing-area
#46a546,3,PREVENTIVE resistance (precautionary phase),zezico-guajajara-killed-for-combat-logging-gangs-in-the-amazon-area-in-maranhao-brazil
#46a546,3,PREVENTIVE resistance (precautionary phase),open-air-mine-exploitation-of-uranium-in-spain-portugal-border-spain
#46a546,3,PREVENTIVE resistance (precautionary phase),contaminacion-en-la-presa-de-el-batan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),leasing-of-the-cirali-coast-turkey
#ee2c2c,4,In REACTION to the implementation (during construction or operation),chooz-nuclear-power-plant-meuse-river-france
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ocespcc-campesinos-ecologistas-de-guerrero-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),extension-of-tucurui-transmission-line-to-roraima-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),water-rights-of-the-dineh-navajo-tribe-usa
#46a546,3,PREVENTIVE resistance (precautionary phase),diablo-canyon-california-united-states
#ee2c2c,4,In REACTION to the implementation (during construction or operation),balbina-hydroelectric-dam-amazonas-brazil
#46a546,3,PREVENTIVE resistance (precautionary phase),marina-de-valdecanas-extremadura-spain
#ee2c2c,4,In REACTION to the implementation (during construction or operation),veracel-celulose-brazil
#46a546,3,PREVENTIVE resistance (precautionary phase),adb-embankment-subproject-in-the-brahmaputra-river-of-kaziranga-assam
#ee2c2c,4,In REACTION to the implementation (during construction or operation),sadr-city-radioactive-waste-iraq
#ee2c2c,4,In REACTION to the implementation (during construction or operation),800-mw-ccgt-power-plant-in-arrubal
#7a43b6,5,Mobilization for reparations once impacts have been felt,toxic-spill-from-mining-company-belonging-to-grupo-mexico-sonora-mexico
#ee2c2c,4,In REACTION to the implementation (during construction or operation),gasdotto-rete-adriatica-brindisi-minerbio-e-centrale-di-compressione-di-sulmona
#46a546,3,PREVENTIVE resistance (precautionary phase),pungarayacu-oil-block-ecuador
#46a546,3,PREVENTIVE resistance (precautionary phase),golfech-nuclear-power-plant-france
#7a43b6,5,Mobilization for reparations once impacts have been felt,angangueo-community-vs-grupo-mexico-michoacan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),remunicipalisation-and-anti-privatization-movement-in-barcelona1
#ee2c2c,4,In REACTION to the implementation (during construction or operation),the-retreat-from-monsanto-bt-cotton-burkina-faso
#46a546,3,PREVENTIVE resistance (precautionary phase),gungormez-and-bahcekoy-quartzite-mine
#ee2c2c,4,In REACTION to the implementation (during construction or operation),thervoy-sez-tn-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),dakota-access-pipeline
#46a546,3,PREVENTIVE resistance (precautionary phase),church-construction-in-the-savicas-park-croatia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),mangrove-forest-destroyed-by-shell-in-the-niger-delta-nigeria
#46a546,3,PREVENTIVE resistance (precautionary phase),cochiti-dam-new-mexico
#ee2c2c,4,In REACTION to the implementation (during construction or operation),marcopper-placer-dome-mining-disaster-marinduque-island-philippines
#7a43b6,5,Mobilization for reparations once impacts have been felt,imperial-metals-mount-polley-mine
#ee2c2c,4,In REACTION to the implementation (during construction or operation),oil-leak-in-mauritus-islands-is-threatenind-nature-and-local-peoples-health
#46a546,3,PREVENTIVE resistance (precautionary phase),fainu-airport
#ee2c2c,4,In REACTION to the implementation (during construction or operation),potosi-san-bartolome-estabilidad-geologica-del-cerro-rico-patrimonio-de-la-humanidad-bolivia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),lex-covid-developments-poland
#ee2c2c,4,In REACTION to the implementation (during construction or operation),land-grabbing-in-panama-by-navy-and-special-task-force-stf
#ee2c2c,4,In REACTION to the implementation (during construction or operation),busanga-dam-on-lualaba-river-drc
#46a546,3,PREVENTIVE resistance (precautionary phase),pescadores-de-sechura-contra-exploracion-petrolera-peru
#ee2c2c,4,In REACTION to the implementation (during construction or operation),white-mesa-uranium-mill-utah-usa
#7a43b6,5,Mobilization for reparations once impacts have been felt,desaguadero-oil-spill-transredes-s-a-bolivia
#7a43b6,5,Mobilization for reparations once impacts have been felt,petaquilla-panama
#ee2c2c,4,In REACTION to the implementation (during construction or operation),fishmeal-factory-emissions-in-hout-bay-south-africa
#ee2c2c,4,In REACTION to the implementation (during construction or operation),hazardous-garbage-dumping-and-new-waste-to-energy-projects-in-colombo-sri-lanka
#ee2c2c,4,In REACTION to the implementation (during construction or operation),shuangma-no-coal-mine-ningxia-china
#ee2c2c,4,In REACTION to the implementation (during construction or operation),jakarta-indonesia-anti-privatization-of-water-supply-and-remunicipalisation-struggle
#ee2c2c,4,In REACTION to the implementation (during construction or operation),protest-for-ancient-water-management-zayandeh-roud-river-iran
#7a43b6,5,Mobilization for reparations once impacts have been felt,disputas-de-los-indigenas-del-alto-paragua-en-torno-a-la-mineria-ilegal-en-sus-territorios
#ee2c2c,4,In REACTION to the implementation (during construction or operation),illegal-iron-ore-mine-on-bangka-island-in-the-coral-triangle-sulawesi-indonesia
#7a43b6,5,Mobilization for reparations once impacts have been felt,agrochemical-pesticides-and-kidney-related-diseases-in-sri-lanka
#ee2c2c,4,In REACTION to the implementation (during construction or operation),lowell-mining-company-in-shuar-territory-ecuador
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ongi-river-movement-mongolia
#46a546,3,PREVENTIVE resistance (precautionary phase),pocem-hydropower-dam-albania
#46a546,3,PREVENTIVE resistance (precautionary phase),brad-polymetallic-ores-including-gold
#46a546,3,PREVENTIVE resistance (precautionary phase),reppardfjord-nussir-case
#ee2c2c,4,In REACTION to the implementation (during construction or operation),urra-dam-on-the-sinu-river-colombia
#7a43b6,5,Mobilization for reparations once impacts have been felt,lead-poisoning-caused-by-jiaozuo-oriental-gold-and-lead-co-ltd-henan-china
#46a546,3,PREVENTIVE resistance (precautionary phase),seeds-and-the-grey-areas-of-the-european-law-in-austria
#7a43b6,5,Mobilization for reparations once impacts have been felt,hindustan-unilever-thermometer-factory-kodaikanal-tamil-nadu-india
#46a546,3,PREVENTIVE resistance (precautionary phase),embassador-bridge
#ee2c2c,4,In REACTION to the implementation (during construction or operation),barbuda-ocean-club
#7a43b6,5,Mobilization for reparations once impacts have been felt,threats-facing-the-tana-river-primate-reserve-kenya
#ee2c2c,4,In REACTION to the implementation (during construction or operation),uzere-community-protest-against-shell-nigeria
#46a546,3,PREVENTIVE resistance (precautionary phase),lucha-binacional-contra-la-cadena-de-proyectos-hidroelectricos-en-el-rio-usumacinta-mexico-y-guatemala
#ee2c2c,4,In REACTION to the implementation (during construction or operation),thermal-power-plants-in-sapeacu-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),overfishing-and-illegal-fishing-in-casamance-senegal
#7a43b6,5,Mobilization for reparations once impacts have been felt,contaminacion-por-asbesto-cemento-colombia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),proyecto-minero-el-transito-honduras
#7a43b6,5,Mobilization for reparations once impacts have been felt,violations-of-the-cano-tiburones-reserve
#46a546,3,PREVENTIVE resistance (precautionary phase),himalayan-ski-village
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ogms
#ffc40d,2,LATENT (no visible resistance),redd-conflicts-in-oddar-meanchey-community-forest-cambodia
#46a546,3,PREVENTIVE resistance (precautionary phase),nuclear-waste-storage-in-scanzano-jonico
#46a546,3,PREVENTIVE resistance (precautionary phase),mobilizing-against-environmental-injustices-post-katrina-new-orleans-east-louisiana-us
#7a43b6,5,Mobilization for reparations once impacts have been felt,shukruti-georgian-manganese
#ee2c2c,4,In REACTION to the implementation (during construction or operation),expo-2015-italy
#ee2c2c,4,In REACTION to the implementation (during construction or operation),biodiversity-conservation-in-the-sacred-tsum-valley-in-gorkha-district-nepal
#ee2c2c,4,In REACTION to the implementation (during construction or operation),crisis-del-agua-en-la-zona-metropolitana-de-monterrey-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),hanakon-thermal-power-project-karnataka-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),total-moil-bemolonga-tar-sands-madagascar
#ee2c2c,4,In REACTION to the implementation (during construction or operation),displacement-of-roma-community-due-to-reforestation-in-lozenetz-stara-zagora-bulgaria
#ee2c2c,4,In REACTION to the implementation (during construction or operation),koldam-dam-hydropower-project-hp-india
#999999,1,UNKNOWN,saudi-airstrikes-targeting-yemeni-agriculture
#46a546,3,PREVENTIVE resistance (precautionary phase),pak-beng-dam
#46a546,3,PREVENTIVE resistance (precautionary phase),new-1500-acre-site-proposed-for-nuclear-waste-storage-in-south-bruce-ontario
#46a546,3,PREVENTIVE resistance (precautionary phase),dangerous-changes-in-the-gmo-law-serbia
#7a43b6,5,Mobilization for reparations once impacts have been felt,indigenas-karina-de-la-comunidad-de-tascabana-afectados-por-la-industria-petrolera-pdvsa
#46a546,3,PREVENTIVE resistance (precautionary phase),controversy-over-planned-paraxylene-px-plant-expansion-in-pengzhou-sichuan-china
#ffc40d,2,LATENT (no visible resistance),chongquing-soybean-growing-and-manufacturing-in-bahia-brazil
#7a43b6,5,Mobilization for reparations once impacts have been felt,khoudiadienne-sephos-senegal
#ee2c2c,4,In REACTION to the implementation (during construction or operation),biopalm-energy-oil-palm-plantation-and-bagyeli-indigenous-community
#7a43b6,5,Mobilization for reparations once impacts have been felt,nitta-gelatin-india-ltd-ngil-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),bt-kemi-teckomatorp-skane-sweden
#46a546,3,PREVENTIVE resistance (precautionary phase),expansion-de-andina-244-chile
#7a43b6,5,Mobilization for reparations once impacts have been felt,death-of-inner-mongolian-herder-run-over-by-coal-truck-driver-led-to-conflicts-in-the-region-china
#ee2c2c,4,In REACTION to the implementation (during construction or operation),tiradero-al-cielo-abierto-bicentenario-de-la-independencia-de-mexico-a-cargo-de-la-empresa-tersa-del-golfo
#ee2c2c,4,In REACTION to the implementation (during construction or operation),tourism-development-on-garifuna-lands-near-trujillo-honduras
#46a546,3,PREVENTIVE resistance (precautionary phase),eastern-economic-corridor
#7a43b6,5,Mobilization for reparations once impacts have been felt,explotacion-petrolera-en-el-municipio-de-acacias-meta
#999999,1,UNKNOWN,stora-enso-plantations-china
#46a546,3,PREVENTIVE resistance (precautionary phase),mai-khot-mong-kong-coal-power-station-cancelled-over-protests-shan-state-myanmar
#ee2c2c,4,In REACTION to the implementation (during construction or operation),philex-padcal-mining-disaster-benguet-philippines
#46a546,3,PREVENTIVE resistance (precautionary phase),hollongi-greenfield-airport-india
#46a546,3,PREVENTIVE resistance (precautionary phase),mina-de-uranio-don-otto-salta-argentina
#ee2c2c,4,In REACTION to the implementation (during construction or operation),conservation-in-kanchanaburi-thailand
#46a546,3,PREVENTIVE resistance (precautionary phase),cementera-en-los-haitises-republica-dominicana
#999999,1,UNKNOWN,historic-fracking-ban-passed-in-denton
#ee2c2c,4,In REACTION to the implementation (during construction or operation),wastepickers-lose-access-to-recyclable-waste-due-to-closure-of-a-landfill-panama
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ganadera-bocas-sa-in-naso-indigenous-territory-panama
#ee2c2c,4,In REACTION to the implementation (during construction or operation),the-guahory-crisis
#7a43b6,5,Mobilization for reparations once impacts have been felt,simhadri-thermal-power-plant-andhra-pradesh-india
#7a43b6,5,Mobilization for reparations once impacts have been felt,air-pollution-from-the-brick-ctofary-ciglana-spremo-serbia
#46a546,3,PREVENTIVE resistance (precautionary phase),gold-course-and-resort-in-agricultural-land-in-tiracol-goa
#46a546,3,PREVENTIVE resistance (precautionary phase),exploration-of-oil-in-block-10bb-and-block-13t-turkana-kenya
#ee2c2c,4,In REACTION to the implementation (during construction or operation),valec-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),about-180-roma-evicted-from-their-camp-due-to-the-planned-construction-of-buildings-in-the-site-saint-priest-lyon-france
#ee2c2c,4,In REACTION to the implementation (during construction or operation),hercules
#46a546,3,PREVENTIVE resistance (precautionary phase),hawaiians-protest-stopped-large-telescope-symbolizing-western-colonisation-on-the-mauna-kea-mountain-usa
#46a546,3,PREVENTIVE resistance (precautionary phase),waste-incineration-in-curitiba-parana-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),wind-farms-in-the-sustainable-development-reserve-of-ponta-do-tubarao-brasil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),irenes-serenade-oil-tanker-explosion-in-navarino-bay-greece
#7a43b6,5,Mobilization for reparations once impacts have been felt,conflicto-interprovincial-por-cuerpo-de-agua-rio-atuel
#999999,1,UNKNOWN,eko-atlantic-city-lagos-nigeria
#7a43b6,5,Mobilization for reparations once impacts have been felt,lead-contamination-in-santo-amaro-bahia-brazil
#7a43b6,5,Mobilization for reparations once impacts have been felt,contaminacion-plomo-arica
#46a546,3,PREVENTIVE resistance (precautionary phase),lgv-bordeaux-spain-northern-basque-country-france
#46a546,3,PREVENTIVE resistance (precautionary phase),pcb-contamination-in-warren-county-usa
#ee2c2c,4,In REACTION to the implementation (during construction or operation),nagaragawa-dam
#ee2c2c,4,In REACTION to the implementation (during construction or operation),el-cerrejon-mine-colombia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),bhushan-power-and-steel-limited-jharkhand-india
#46a546,3,PREVENTIVE resistance (precautionary phase),pt-ica-land-conflict-on-sumatra-indonesia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),new-bwindi-impenetrable-national-park-uganda
#7a43b6,5,Mobilization for reparations once impacts have been felt,hinkley-groundwater-contamination
#ee2c2c,4,In REACTION to the implementation (during construction or operation),taraira-vaupes-colombia
#7a43b6,5,Mobilization for reparations once impacts have been felt,kochi-paper-pulp-dispute-japan
#46a546,3,PREVENTIVE resistance (precautionary phase),mieu-mon-military-airport
#46a546,3,PREVENTIVE resistance (precautionary phase),water-and-sanitation-services-privatization-in-metropolitan-manila-philippines
#ee2c2c,4,In REACTION to the implementation (during construction or operation),flower-market-square-redevelopment-plan-zagreb-croatia
#46a546,3,PREVENTIVE resistance (precautionary phase),korindos-oil-palm-operations-in-gane-south-halmahera-north-maluku-indonesia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),relocation-of-the-vreoci-village-kolubara-coal-basin
#ffc40d,2,LATENT (no visible resistance),43-miners-died-in-kamoto-mine
#ee2c2c,4,In REACTION to the implementation (during construction or operation),establishment-of-pt-bnm-palm-oil-plantation-in-jelai-hulu-ketapang-district
#7a43b6,5,Mobilization for reparations once impacts have been felt,dique-de-colas-de-san-miguel
#46a546,3,PREVENTIVE resistance (precautionary phase),proposed-windfarm-on-the-isle-of-lewis-scotland
#ee2c2c,4,In REACTION to the implementation (during construction or operation),chota-nagpur-conflict-jharkhand-india
#7a43b6,5,Mobilization for reparations once impacts have been felt,potassium-mining-sinkholes-in-berezniki-russia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),contaminacion-por-relaves-mineros-en-el-rio-pilcomayo-bolivia
#46a546,3,PREVENTIVE resistance (precautionary phase),pescadores-y-camaroneros-del-rio-ocona-se-oponen-a-proyecto-hidroelectrico-peru
#ee2c2c,4,In REACTION to the implementation (during construction or operation),tendele-coal-mine-somkhele-kwazulu-natal
#46a546,3,PREVENTIVE resistance (precautionary phase),cerro-la-jacoba-colombia
#46a546,3,PREVENTIVE resistance (precautionary phase),gyeongju-nuclear-waste-site-south-korea
#ee2c2c,4,In REACTION to the implementation (during construction or operation),textile-industries-in-tehuacan-mexico-have-contaminated-underground-water-used-to-be-bottled-for-sales
#ee2c2c,4,In REACTION to the implementation (during construction or operation),conflict-over-bears-ears-national-monument
#ee2c2c,4,In REACTION to the implementation (during construction or operation),proyecto-inmibiliario-lomas-de-angelopolis-de-grupo-proyecta-puebla-mexico
#ee2c2c,4,In REACTION to the implementation (during construction or operation),sifca-rubber-and-oil-palm-plantations-liberia
#7a43b6,5,Mobilization for reparations once impacts have been felt,golfo-de-morrosquillo
#46a546,3,PREVENTIVE resistance (precautionary phase),gas-and-oil-extraction-kamchatka-eastern-siberia-russia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),redd-pilot-lacandon-jungle-chiapas-mexico
#ee2c2c,4,In REACTION to the implementation (during construction or operation),prirazlomnoye-field
#46a546,3,PREVENTIVE resistance (precautionary phase),projeto-cacapava-do-sul
#46a546,3,PREVENTIVE resistance (precautionary phase),hydro-power-plants-on-the-river-lim-serbia
#46a546,3,PREVENTIVE resistance (precautionary phase),phosphate-mining-project-in-lavras-do-sul-rio-grande-do-sul-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),lanco-babandh-power-station-dhenkanal-orissa-india
#46a546,3,PREVENTIVE resistance (precautionary phase),mineria-en-urrao-colombia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),infravest-windenergy-taiwan
#46a546,3,PREVENTIVE resistance (precautionary phase),surf-park-saint-pere-en-retz
#ee2c2c,4,In REACTION to the implementation (during construction or operation),norlite-plant-burning-pfoas-for-department-of-defense
#46a546,3,PREVENTIVE resistance (precautionary phase),proyecto-hidroelectrico-la-miel-ii
#ee2c2c,4,In REACTION to the implementation (during construction or operation),conflicto-internacional-rio-lauca-bolivia-chile
#ee2c2c,4,In REACTION to the implementation (during construction or operation),eon-centrale-bois-energie-de-gardanne
#999999,1,UNKNOWN,denied-access-to-water-for-roma-in-prasnik-a-town-rich-in-water-and-spa-resorts-slovakia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),advance-agro-plantations-thailand
#ee2c2c,4,In REACTION to the implementation (during construction or operation),logging-blockade-aalistunturi-kolari-arctic-finland
#ee2c2c,4,In REACTION to the implementation (during construction or operation),amazon-prime-cargo-hub-at-cvg-airport
#ee2c2c,4,In REACTION to the implementation (during construction or operation),midcat-gas-pipeline
#ee2c2c,4,In REACTION to the implementation (during construction or operation),sinar-mas-app-groups-forestry-pulp-paper-integrated-project-in-yunnan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),basurero-las-matas-en-minatitlan-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),fracking-in-the-parana-basin-brazil
#ffc40d,2,LATENT (no visible resistance),ava-flegt
#46a546,3,PREVENTIVE resistance (precautionary phase),marcventures-mining-operations-in-cantilan-surigao-del-sur-philippines
#ee2c2c,4,In REACTION to the implementation (during construction or operation),biometano-a-latina-scalo
#7a43b6,5,Mobilization for reparations once impacts have been felt,chekaa
#7a43b6,5,Mobilization for reparations once impacts have been felt,obuasi-gold-mines-in-ashanti-region-ghana
#ffc40d,2,LATENT (no visible resistance),uranium-extraction-plans-in-saudi-arabia
#999999,1,UNKNOWN,concentrated-animal-feeding-operations-and-minority-residents-in-kenansville-north-carolina-usa
#46a546,3,PREVENTIVE resistance (precautionary phase),thjorsarver-iceland
#999999,1,UNKNOWN,ntacua-tree-plantations-in-zambezia-mozambique
#ee2c2c,4,In REACTION to the implementation (during construction or operation),yamuna-express-way-uttar-pradesh-india
#ffc40d,2,LATENT (no visible resistance),yozgat-uranium-mine-project-turkey
#46a546,3,PREVENTIVE resistance (precautionary phase),cheyyur-ultra-mega-power-plant-tamil-nadu-india
#46a546,3,PREVENTIVE resistance (precautionary phase),sicogon-island-tourism-estate-philippines
#7a43b6,5,Mobilization for reparations once impacts have been felt,four-communities-imiringi-elebeleotuasega-and-oruma-stage-peaceful-protest-against-shell-
#7a43b6,5,Mobilization for reparations once impacts have been felt,sagay-massacre-of-sugar-farmers-philippines
#ffc40d,2,LATENT (no visible resistance),villaggio-turistico-di-forti-porto-tolle
#7a43b6,5,Mobilization for reparations once impacts have been felt,rio-tintos-iron-mine-and-destruction-of-sacred-aboriginal-sites-australia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),garbage-mountain-saida
#46a546,3,PREVENTIVE resistance (precautionary phase),high-speed-two-railway-united-kingdom
#ee2c2c,4,In REACTION to the implementation (during construction or operation),upper-kengtawng-dam-shan-state-myanmar
#ee2c2c,4,In REACTION to the implementation (during construction or operation),fungicides-in-banana-plantations-in-davao
#ffc40d,2,LATENT (no visible resistance),the-houston-hub-carbon-capture-and-storage-facility-texas-usa
#ee2c2c,4,In REACTION to the implementation (during construction or operation),pt-inti-indorayon-utama-eucalyptus-plantation-conflict-sumatra-indonesia
#46a546,3,PREVENTIVE resistance (precautionary phase),alto-chicama-peru
#7a43b6,5,Mobilization for reparations once impacts have been felt,portland-harbor-superfund-site
#46a546,3,PREVENTIVE resistance (precautionary phase),huaneng-haimen-coal-fired-power-station
#7a43b6,5,Mobilization for reparations once impacts have been felt,palm-oil-companies-grab-orang-rimba-land
#46a546,3,PREVENTIVE resistance (precautionary phase),oil-and-gas-prospections-in-the-balearic-sea-spain
#ee2c2c,4,In REACTION to the implementation (during construction or operation),nitrogen-crisis-and-farmers-protests
#7a43b6,5,Mobilization for reparations once impacts have been felt,rio-atoyac-tlaxcala-puebla-an-environmental-hell-mexico
#ffc40d,2,LATENT (no visible resistance),deva-muncel-gold-polymetallic-ores-exploitation
#46a546,3,PREVENTIVE resistance (precautionary phase),tribes-halt-copper-mine-on-ancestral-lands-santa-rita-mountains-arizona-usa
#7a43b6,5,Mobilization for reparations once impacts have been felt,cocula-guerrero-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),brokdorf-germany
#999999,1,UNKNOWN,chiquita-brands-colombia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),atlantic-empress-oil-tanker-accident-1979
#7a43b6,5,Mobilization for reparations once impacts have been felt,holcim-cement-plant-in-puttalam
#46a546,3,PREVENTIVE resistance (precautionary phase),deep-sea-port-and-airport-on-kalagote-island
#ee2c2c,4,In REACTION to the implementation (during construction or operation),pakri-barwadih-coal-mining-in-jharkhand-india
#7a43b6,5,Mobilization for reparations once impacts have been felt,gmr-kamalanga-energy-limited-thermal-plant-india
#46a546,3,PREVENTIVE resistance (precautionary phase),attempted-conversion-of-reserve-forests-for-housing-of-public-officials-coxs-bazar-district-bangladesh
#46a546,3,PREVENTIVE resistance (precautionary phase),vele-colliery-mine-next-to-the-mapungubwe-national-park-in-limpopo-south-africa
#46a546,3,PREVENTIVE resistance (precautionary phase),sabal-trail-pipeline
#46a546,3,PREVENTIVE resistance (precautionary phase),coalmining-caribou-moberlylake-bc
#46a546,3,PREVENTIVE resistance (precautionary phase),metan-se-opone-a-proyecto-leon-argentina
#46a546,3,PREVENTIVE resistance (precautionary phase),ogun-cargo-airport
#7a43b6,5,Mobilization for reparations once impacts have been felt,defence-of-magdalena-teititipac-against-gold-mining-mexico
#7a43b6,5,Mobilization for reparations once impacts have been felt,al-bassa-landfill-syria
#46a546,3,PREVENTIVE resistance (precautionary phase),nandi-forest-multipurpose-dam-on-yalas-river-kenya
#46a546,3,PREVENTIVE resistance (precautionary phase),mahmoodkot-power-station-pakistan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),land-grabbing-sudan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),aquaculture-advancement
#46a546,3,PREVENTIVE resistance (precautionary phase),angry-protest-against-proposed-petroleum-refinery-in-ratnagiri-district-maharashtra
#ee2c2c,4,In REACTION to the implementation (during construction or operation),exposure-to-agent-orange
#46a546,3,PREVENTIVE resistance (precautionary phase),waste-incinerator-in-resnik-zagreb-croatia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),waste-tire-burnings-for-energy-production-in-cement-plant-cemex-ponce
#ee2c2c,4,In REACTION to the implementation (during construction or operation),huichapan-waste-incineration-in-cemex-factory-hidalgo
#999999,1,UNKNOWN,red-frog-beach-tourist-complex-panama
#46a546,3,PREVENTIVE resistance (precautionary phase),savepulangiriver-philippines
#7a43b6,5,Mobilization for reparations once impacts have been felt,chronic-inc-philippines-and-canada-waste-dispute-manilla-philippines
#7a43b6,5,Mobilization for reparations once impacts have been felt,groundwater-lifting-by-industries-leading-to-water-scarcity-in-5-villages
#ee2c2c,4,In REACTION to the implementation (during construction or operation),imider-silver-mine-morocco
#7a43b6,5,Mobilization for reparations once impacts have been felt,small-scale-land-grabbing-by-political-and-economical-elites-in-greater-gaborone-botswana
