UID,name,environmental_impact
acueducto-independencia-hermosillo-sonora,Reduced ecological / hydrological connectivity,
coltan-parque-nacional-puinawai-colombia,Air pollution,
coltan-parque-nacional-puinawai-colombia,"Biodiversity loss (wildlife, agro-diversity)",
coltan-parque-nacional-puinawai-colombia,Fires,
coltan-parque-nacional-puinawai-colombia,Food insecurity (crop damage),
coltan-parque-nacional-puinawai-colombia,Global warming,
coltan-parque-nacional-puinawai-colombia,Loss of landscape/aesthetic degradation,
coltan-parque-nacional-puinawai-colombia,Soil contamination,
coltan-parque-nacional-puinawai-colombia,Soil erosion,
coltan-parque-nacional-puinawai-colombia,Deforestation and loss of vegetation cover,
coltan-parque-nacional-puinawai-colombia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
coltan-parque-nacional-puinawai-colombia,Groundwater pollution or depletion,
coltan-parque-nacional-puinawai-colombia,Large-scale disturbance of hydro and geological systems,
coltan-parque-nacional-puinawai-colombia,Reduced ecological / hydrological connectivity,
colombian-wastepickers-inclusive-labor-conditions-put-at-risk-by-change-in-policies,Waste overflow,
colombian-wastepickers-inclusive-labor-conditions-put-at-risk-by-change-in-policies,Air pollution,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Air pollution,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,"Biodiversity loss (wildlife, agro-diversity)",
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,"Floods (river, coastal, mudflow)",
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Global warming,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Loss of landscape/aesthetic degradation,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Soil erosion,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Waste overflow,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Oil spills,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Deforestation and loss of vegetation cover,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Groundwater pollution or depletion,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Reduced ecological / hydrological connectivity,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Desertification/Drought,
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Food insecurity (crop damage),
exploracion-y-explotacion-petrolera-en-el-piedemonte-llanero-colombia,Soil contamination,
mtunzini-exxaro-proposed-sand-mining-south-africa,Air pollution,
mtunzini-exxaro-proposed-sand-mining-south-africa,"Biodiversity loss (wildlife, agro-diversity)",
mtunzini-exxaro-proposed-sand-mining-south-africa,Desertification/Drought,
mtunzini-exxaro-proposed-sand-mining-south-africa,"Floods (river, coastal, mudflow)",
mtunzini-exxaro-proposed-sand-mining-south-africa,Food insecurity (crop damage),
mtunzini-exxaro-proposed-sand-mining-south-africa,Global warming,
mtunzini-exxaro-proposed-sand-mining-south-africa,Loss of landscape/aesthetic degradation,
mtunzini-exxaro-proposed-sand-mining-south-africa,Noise pollution,
mtunzini-exxaro-proposed-sand-mining-south-africa,Soil contamination,
mtunzini-exxaro-proposed-sand-mining-south-africa,Soil erosion,
mtunzini-exxaro-proposed-sand-mining-south-africa,Waste overflow,
mtunzini-exxaro-proposed-sand-mining-south-africa,Oil spills,
mtunzini-exxaro-proposed-sand-mining-south-africa,Deforestation and loss of vegetation cover,
mtunzini-exxaro-proposed-sand-mining-south-africa,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
mtunzini-exxaro-proposed-sand-mining-south-africa,Groundwater pollution or depletion,
mtunzini-exxaro-proposed-sand-mining-south-africa,Large-scale disturbance of hydro and geological systems,
mtunzini-exxaro-proposed-sand-mining-south-africa,Reduced ecological / hydrological connectivity,
mtunzini-exxaro-proposed-sand-mining-south-africa,Mine tailing spills,
laguna-de-llancanelo-mendoza-actividad-petrolera-en-areas-naturales-protegidas,Groundwater pollution or depletion,
laguna-de-llancanelo-mendoza-actividad-petrolera-en-areas-naturales-protegidas,Air pollution,
laguna-de-llancanelo-mendoza-actividad-petrolera-en-areas-naturales-protegidas,"Biodiversity loss (wildlife, agro-diversity)",
laguna-de-llancanelo-mendoza-actividad-petrolera-en-areas-naturales-protegidas,Loss of landscape/aesthetic degradation,
laguna-de-llancanelo-mendoza-actividad-petrolera-en-areas-naturales-protegidas,Noise pollution,
laguna-de-llancanelo-mendoza-actividad-petrolera-en-areas-naturales-protegidas,Soil contamination,
laguna-de-llancanelo-mendoza-actividad-petrolera-en-areas-naturales-protegidas,Oil spills,
laguna-de-llancanelo-mendoza-actividad-petrolera-en-areas-naturales-protegidas,Deforestation and loss of vegetation cover,
laguna-de-llancanelo-mendoza-actividad-petrolera-en-areas-naturales-protegidas,Reduced ecological / hydrological connectivity,
laguna-de-llancanelo-mendoza-actividad-petrolera-en-areas-naturales-protegidas,Other Environmental impacts,
monsanto-gm-crops-egypt,"Biodiversity loss (wildlife, agro-diversity)",
monsanto-gm-crops-egypt,Food insecurity (crop damage),
monsanto-gm-crops-egypt,Genetic contamination,
barbuda-new-airport,"Biodiversity loss (wildlife, agro-diversity)",
barbuda-new-airport,Loss of landscape/aesthetic degradation,
barbuda-new-airport,Deforestation and loss of vegetation cover,
barbuda-new-airport,Large-scale disturbance of hydro and geological systems,
barbuda-new-airport,Reduced ecological / hydrological connectivity,
barbuda-new-airport,Air pollution,
barbuda-new-airport,Food insecurity (crop damage),
barbuda-new-airport,Global warming,
barbuda-new-airport,Noise pollution,
barbuda-new-airport,Soil contamination,
barbuda-new-airport,Oil spills,
barbuda-new-airport,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
barbuda-new-airport,Groundwater pollution or depletion,
illegal-industrial-discharge-from-coal-chemical-plant-threatened-villagers-livelihood-in-yulin-shaanxi-china,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
illegal-industrial-discharge-from-coal-chemical-plant-threatened-villagers-livelihood-in-yulin-shaanxi-china,Loss of landscape/aesthetic degradation,
illegal-industrial-discharge-from-coal-chemical-plant-threatened-villagers-livelihood-in-yulin-shaanxi-china,Food insecurity (crop damage),
illegal-industrial-discharge-from-coal-chemical-plant-threatened-villagers-livelihood-in-yulin-shaanxi-china,Soil contamination,
illegal-industrial-discharge-from-coal-chemical-plant-threatened-villagers-livelihood-in-yulin-shaanxi-china,"Biodiversity loss (wildlife, agro-diversity)",
illegal-industrial-discharge-from-coal-chemical-plant-threatened-villagers-livelihood-in-yulin-shaanxi-china,Groundwater pollution or depletion,
illegal-industrial-discharge-from-coal-chemical-plant-threatened-villagers-livelihood-in-yulin-shaanxi-china,Air pollution,
titiribi-antioquia-colombia,Desertification/Drought,
titiribi-antioquia-colombia,Food insecurity (crop damage),
titiribi-antioquia-colombia,Global warming,
titiribi-antioquia-colombia,Noise pollution,
titiribi-antioquia-colombia,Soil contamination,
titiribi-antioquia-colombia,Soil erosion,
titiribi-antioquia-colombia,Waste overflow,
titiribi-antioquia-colombia,Deforestation and loss of vegetation cover,
titiribi-antioquia-colombia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
titiribi-antioquia-colombia,Groundwater pollution or depletion,
titiribi-antioquia-colombia,Large-scale disturbance of hydro and geological systems,
titiribi-antioquia-colombia,Reduced ecological / hydrological connectivity,
titiribi-antioquia-colombia,Mine tailing spills,
titiribi-antioquia-colombia,Loss of landscape/aesthetic degradation,
titiribi-antioquia-colombia,Air pollution,
titiribi-antioquia-colombia,"Biodiversity loss (wildlife, agro-diversity)",
marine-protected-area-ross-sea-antarctica,"Biodiversity loss (wildlife, agro-diversity)",
marine-protected-area-ross-sea-antarctica,Global warming,
marine-protected-area-ross-sea-antarctica,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
marine-protected-area-ross-sea-antarctica,Large-scale disturbance of hydro and geological systems,
marine-protected-area-ross-sea-antarctica,Reduced ecological / hydrological connectivity,
tree-cutting-jessore,Loss of landscape/aesthetic degradation,
tree-cutting-jessore,Deforestation and loss of vegetation cover,
kushinagar-international-airport-up-india,Loss of landscape/aesthetic degradation,
kushinagar-international-airport-up-india,Noise pollution,
tipaimukh-dam-india,"Biodiversity loss (wildlife, agro-diversity)",
tipaimukh-dam-india,"Floods (river, coastal, mudflow)",
tipaimukh-dam-india,Food insecurity (crop damage),
tipaimukh-dam-india,Loss of landscape/aesthetic degradation,
tipaimukh-dam-india,Soil erosion,
tipaimukh-dam-india,Deforestation and loss of vegetation cover,
tipaimukh-dam-india,Large-scale disturbance of hydro and geological systems,
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,Noise pollution,
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,Air pollution,
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,"Biodiversity loss (wildlife, agro-diversity)",
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,Fires,
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,Global warming,
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,Loss of landscape/aesthetic degradation,
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,Soil contamination,
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,Soil erosion,
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,Oil spills,
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,Large-scale disturbance of hydro and geological systems,
digby-island-proposed-nexxen-aurora-lng-fracked-gas-export-facility-bc-canada,Other Environmental impacts,
areva-uranium-mining-in-imouraren-niger,Air pollution,
areva-uranium-mining-in-imouraren-niger,"Biodiversity loss (wildlife, agro-diversity)",
areva-uranium-mining-in-imouraren-niger,"Floods (river, coastal, mudflow)",
areva-uranium-mining-in-imouraren-niger,Loss of landscape/aesthetic degradation,
areva-uranium-mining-in-imouraren-niger,Soil contamination,
areva-uranium-mining-in-imouraren-niger,Waste overflow,
areva-uranium-mining-in-imouraren-niger,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
areva-uranium-mining-in-imouraren-niger,Groundwater pollution or depletion,
areva-uranium-mining-in-imouraren-niger,Large-scale disturbance of hydro and geological systems,
areva-uranium-mining-in-imouraren-niger,Mine tailing spills,
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Desertification/Drought,
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,"Biodiversity loss (wildlife, agro-diversity)",
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Food insecurity (crop damage),
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Loss of landscape/aesthetic degradation,
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Large-scale disturbance of hydro and geological systems,
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Reduced ecological / hydrological connectivity,
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Other Environmental impacts,
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Deforestation and loss of vegetation cover,
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Global warming,
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Groundwater pollution or depletion,
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Air pollution,
tucurui-hydroelectric-dam-and-the-assassination-of-dilma-ferreira-silva-para-brazil,Soil erosion,
anambra-cargo-airport,Deforestation and loss of vegetation cover,
anambra-cargo-airport,Air pollution,
anambra-cargo-airport,Global warming,
anambra-cargo-airport,Loss of landscape/aesthetic degradation,
anambra-cargo-airport,"Biodiversity loss (wildlife, agro-diversity)",
anambra-cargo-airport,Food insecurity (crop damage),
anambra-cargo-airport,Groundwater pollution or depletion,
anambra-cargo-airport,Noise pollution,
anambra-cargo-airport,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
anambra-cargo-airport,Large-scale disturbance of hydro and geological systems,
anambra-cargo-airport,Reduced ecological / hydrological connectivity,
anambra-cargo-airport,"Floods (river, coastal, mudflow)",
anambra-cargo-airport,Oil spills,
resistance-to-chevron-ypf-fracking,Fires,
resistance-to-chevron-ypf-fracking,Food insecurity (crop damage),
resistance-to-chevron-ypf-fracking,Global warming,
resistance-to-chevron-ypf-fracking,Noise pollution,
resistance-to-chevron-ypf-fracking,Soil erosion,
resistance-to-chevron-ypf-fracking,Waste overflow,
resistance-to-chevron-ypf-fracking,Oil spills,
resistance-to-chevron-ypf-fracking,Deforestation and loss of vegetation cover,
resistance-to-chevron-ypf-fracking,Reduced ecological / hydrological connectivity,
resistance-to-chevron-ypf-fracking,Mine tailing spills,
resistance-to-chevron-ypf-fracking,Other Environmental impacts,
resistance-to-chevron-ypf-fracking,Air pollution,
resistance-to-chevron-ypf-fracking,"Biodiversity loss (wildlife, agro-diversity)",
resistance-to-chevron-ypf-fracking,Loss of landscape/aesthetic degradation,
resistance-to-chevron-ypf-fracking,Soil contamination,
resistance-to-chevron-ypf-fracking,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
resistance-to-chevron-ypf-fracking,Groundwater pollution or depletion,
resistance-to-chevron-ypf-fracking,Large-scale disturbance of hydro and geological systems,
avenue-royale-casablanca-morocco,Air pollution,
avenue-royale-casablanca-morocco,Noise pollution,
mining-in-esmeraldas,"Biodiversity loss (wildlife, agro-diversity)",
mining-in-esmeraldas,"Floods (river, coastal, mudflow)",
mining-in-esmeraldas,Food insecurity (crop damage),
mining-in-esmeraldas,Global warming,
mining-in-esmeraldas,Loss of landscape/aesthetic degradation,
mining-in-esmeraldas,Noise pollution,
mining-in-esmeraldas,Soil contamination,
mining-in-esmeraldas,Soil erosion,
mining-in-esmeraldas,Waste overflow,
mining-in-esmeraldas,Deforestation and loss of vegetation cover,
mining-in-esmeraldas,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
mining-in-esmeraldas,Large-scale disturbance of hydro and geological systems,
mining-in-esmeraldas,Reduced ecological / hydrological connectivity,
mining-in-esmeraldas,Mine tailing spills,
mining-in-esmeraldas,Air pollution,
mining-in-esmeraldas,Desertification/Drought,
mining-in-esmeraldas,Genetic contamination,
mining-in-esmeraldas,Oil spills,
mining-in-esmeraldas,Groundwater pollution or depletion,
tan-rai-bauxite-mining-in-central-highlands-vietnam,Loss of landscape/aesthetic degradation,
tan-rai-bauxite-mining-in-central-highlands-vietnam,Soil contamination,
tan-rai-bauxite-mining-in-central-highlands-vietnam,Soil erosion,
tan-rai-bauxite-mining-in-central-highlands-vietnam,Deforestation and loss of vegetation cover,
tan-rai-bauxite-mining-in-central-highlands-vietnam,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
tan-rai-bauxite-mining-in-central-highlands-vietnam,Mine tailing spills,
obskaya-bovanenkovo-railroad-arctic-russia,Global warming,
obskaya-bovanenkovo-railroad-arctic-russia,Loss of landscape/aesthetic degradation,
obskaya-bovanenkovo-railroad-arctic-russia,"Floods (river, coastal, mudflow)",
obskaya-bovanenkovo-railroad-arctic-russia,Noise pollution,
obskaya-bovanenkovo-railroad-arctic-russia,"Biodiversity loss (wildlife, agro-diversity)",
obskaya-bovanenkovo-railroad-arctic-russia,Air pollution,
obskaya-bovanenkovo-railroad-arctic-russia,Genetic contamination,
sabatoru-suffers-another-oil-spill-from-agip-pipelines,"Biodiversity loss (wildlife, agro-diversity)",
sabatoru-suffers-another-oil-spill-from-agip-pipelines,Loss of landscape/aesthetic degradation,
sabatoru-suffers-another-oil-spill-from-agip-pipelines,Soil contamination,
sabatoru-suffers-another-oil-spill-from-agip-pipelines,Oil spills,
sabatoru-suffers-another-oil-spill-from-agip-pipelines,Deforestation and loss of vegetation cover,
sabatoru-suffers-another-oil-spill-from-agip-pipelines,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
sabatoru-suffers-another-oil-spill-from-agip-pipelines,Groundwater pollution or depletion,
sabatoru-suffers-another-oil-spill-from-agip-pipelines,Air pollution,
sabatoru-suffers-another-oil-spill-from-agip-pipelines,Food insecurity (crop damage),
european-fishing-vessels-in-western-sahara,Other Environmental impacts,
european-fishing-vessels-in-western-sahara,"Biodiversity loss (wildlife, agro-diversity)",
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,Air pollution,
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,Food insecurity (crop damage),
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,Global warming,
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,Loss of landscape/aesthetic degradation,
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,Soil contamination,
incineration-of-hospital-and-industrial-waste-in-camargos-mg-brazil,Waste overflow,
ixtoc-gigantic-oil-spill-campeche-mexico,"Biodiversity loss (wildlife, agro-diversity)",
ixtoc-gigantic-oil-spill-campeche-mexico,Waste overflow,
ixtoc-gigantic-oil-spill-campeche-mexico,Oil spills,
ixtoc-gigantic-oil-spill-campeche-mexico,Food insecurity (crop damage),
ixtoc-gigantic-oil-spill-campeche-mexico,Fires,
ixtoc-gigantic-oil-spill-campeche-mexico,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
ixtoc-gigantic-oil-spill-campeche-mexico,Loss of landscape/aesthetic degradation,
citizens-against-coal,Air pollution,
citizens-against-coal,Loss of landscape/aesthetic degradation,
citizens-against-coal,Groundwater pollution or depletion,
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,Loss of landscape/aesthetic degradation,
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,Deforestation and loss of vegetation cover,
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,Global warming,
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,Air pollution,
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,"Biodiversity loss (wildlife, agro-diversity)",
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,Groundwater pollution or depletion,
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,Food insecurity (crop damage),
defenders-of-the-akbelen-forest-resist-against-coal-mine-expansion-near-ikizkoy-turkey,Reduced ecological / hydrological connectivity,
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,"Biodiversity loss (wildlife, agro-diversity)",
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,Food insecurity (crop damage),
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,Loss of landscape/aesthetic degradation,
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,Soil erosion,
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,Deforestation and loss of vegetation cover,
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
wilmar-international-sugar-plantations-in-meraukee-papua-indonesia,Groundwater pollution or depletion,
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,Air pollution,
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,Desertification/Drought,
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,"Floods (river, coastal, mudflow)",
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,Food insecurity (crop damage),
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,Noise pollution,
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,Soil erosion,
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,Waste overflow,
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,Deforestation and loss of vegetation cover,
agip-endless-spills-in-emago-kugbo-edema-and-otuabagi-nigeria,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
fish-processing-plant-senegal,Noise pollution,
fish-processing-plant-senegal,Loss of landscape/aesthetic degradation,
fish-processing-plant-senegal,Soil contamination,
fish-processing-plant-senegal,Waste overflow,
fish-processing-plant-senegal,"Biodiversity loss (wildlife, agro-diversity)",
fish-processing-plant-senegal,Air pollution,
fish-processing-plant-senegal,Food insecurity (crop damage),
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,"Biodiversity loss (wildlife, agro-diversity)",
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Food insecurity (crop damage),
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Loss of landscape/aesthetic degradation,
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Oil spills,
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Groundwater pollution or depletion,
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Large-scale disturbance of hydro and geological systems,
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Reduced ecological / hydrological connectivity,
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Global warming,
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Soil erosion,
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Soil contamination,
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Deforestation and loss of vegetation cover,
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Air pollution,
makwa-initiative-frontline-resistance-against-enbridges-line-3-replacement-project,Mine tailing spills,
namakhvani-hpp-dam-in-kutaisi-georgia,Deforestation and loss of vegetation cover,
namakhvani-hpp-dam-in-kutaisi-georgia,"Biodiversity loss (wildlife, agro-diversity)",
namakhvani-hpp-dam-in-kutaisi-georgia,Loss of landscape/aesthetic degradation,
namakhvani-hpp-dam-in-kutaisi-georgia,Noise pollution,
namakhvani-hpp-dam-in-kutaisi-georgia,Large-scale disturbance of hydro and geological systems,
nuweiba-power-plant-egypt,Air pollution,
nuweiba-power-plant-egypt,"Biodiversity loss (wildlife, agro-diversity)",
nuweiba-power-plant-egypt,Global warming,
nuweiba-power-plant-egypt,Loss of landscape/aesthetic degradation,
nuweiba-power-plant-egypt,Noise pollution,
nuweiba-power-plant-egypt,Soil contamination,
nuweiba-power-plant-egypt,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
nuweiba-power-plant-egypt,Groundwater pollution or depletion,
nuweiba-power-plant-egypt,Large-scale disturbance of hydro and geological systems,
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,Noise pollution,
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,Reduced ecological / hydrological connectivity,
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,"Biodiversity loss (wildlife, agro-diversity)",
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,Other Environmental impacts,
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,Groundwater pollution or depletion,
underwater-pipeline-along-the-ob-river-yamal-arctic-russia,Large-scale disturbance of hydro and geological systems,
acueducto-rio-pance-cali-colombia,Air pollution,
acueducto-rio-pance-cali-colombia,"Biodiversity loss (wildlife, agro-diversity)",
acueducto-rio-pance-cali-colombia,Desertification/Drought,
acueducto-rio-pance-cali-colombia,"Floods (river, coastal, mudflow)",
acueducto-rio-pance-cali-colombia,Food insecurity (crop damage),
acueducto-rio-pance-cali-colombia,Global warming,
acueducto-rio-pance-cali-colombia,Loss of landscape/aesthetic degradation,
acueducto-rio-pance-cali-colombia,Soil contamination,
acueducto-rio-pance-cali-colombia,Soil erosion,
acueducto-rio-pance-cali-colombia,Waste overflow,
acueducto-rio-pance-cali-colombia,Deforestation and loss of vegetation cover,
acueducto-rio-pance-cali-colombia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
acueducto-rio-pance-cali-colombia,Groundwater pollution or depletion,
acueducto-rio-pance-cali-colombia,Large-scale disturbance of hydro and geological systems,
acueducto-rio-pance-cali-colombia,Reduced ecological / hydrological connectivity,
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,Air pollution,
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,"Biodiversity loss (wildlife, agro-diversity)",
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,Desertification/Drought,
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,Fires,
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,Food insecurity (crop damage),
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,Global warming,
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,Soil contamination,
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,Soil erosion,
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,Deforestation and loss of vegetation cover,
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
monoculture-of-sugar-cane-in-ribeirao-preto-brazil,Groundwater pollution or depletion,
illegal-hunting-at-the-strait-of-messina-italy,"Biodiversity loss (wildlife, agro-diversity)",
surui-forest-carbon-project,Food insecurity (crop damage),
surui-forest-carbon-project,Other Environmental impacts,
dumping-garbage-in-colombo,Air pollution,
dumping-garbage-in-colombo,Fires,
dumping-garbage-in-colombo,Loss of landscape/aesthetic degradation,
dumping-garbage-in-colombo,Soil contamination,
dumping-garbage-in-colombo,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
dumping-garbage-in-colombo,Groundwater pollution or depletion,
dumping-garbage-in-colombo,Other Environmental impacts,
pulau-pari,Loss of landscape/aesthetic degradation,
pulau-pari,Other Environmental impacts,
extraccion-de-materiales-cemex-payande-colombia,Air pollution,
extraccion-de-materiales-cemex-payande-colombia,Desertification/Drought,
extraccion-de-materiales-cemex-payande-colombia,Food insecurity (crop damage),
extraccion-de-materiales-cemex-payande-colombia,Loss of landscape/aesthetic degradation,
extraccion-de-materiales-cemex-payande-colombia,Noise pollution,
extraccion-de-materiales-cemex-payande-colombia,Soil contamination,
extraccion-de-materiales-cemex-payande-colombia,Soil erosion,
extraccion-de-materiales-cemex-payande-colombia,Deforestation and loss of vegetation cover,
extraccion-de-materiales-cemex-payande-colombia,"Biodiversity loss (wildlife, agro-diversity)",
extraccion-de-materiales-cemex-payande-colombia,Large-scale disturbance of hydro and geological systems,
extraccion-de-materiales-cemex-payande-colombia,"Surface water pollution / Decreasing water (physico-chemical, biological) quality",
extraccion-de-materiales-cemex-payande-colombia,Groundwater pollution or depletion,
extraccion-de-materiales-cemex-payande-colombia,Other Environmental impacts,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Air pollution,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,"Biodiversity loss (wildlife, agro-diversity)",
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Desertification/Drought,
protests-in-ahvaz-covered-in-brown-dust-due-to-oil-and-gas-factories-iran,Global warming,
